dash_title,widget_title,widget_url,widget_id,widget_type,panel_name,dim,filter
1_Chart_Discipline,"Chart 37 - How many incidents, detentions and suspensions per day, week-by-week [DEPRECATED]: LIMITED_ENGLISH_PROFICIENCY ?",YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4caf4a1fe64b2d54a0f002,5d4caf4a1fe64b2d54a0f002,chart/line,values,[Fact Behavior Incidents.ACTION_ID],
1_Chart_Discipline,"Chart 37 - How many incidents, detentions and suspensions per day, week-by-week [DEPRECATED]: LIMITED_ENGLISH_PROFICIENCY ?",YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4caf4a1fe64b2d54a0f002,5d4caf4a1fe64b2d54a0f002,chart/line,values,[Dim Dates.UNIQUE_DATE (Calendar)],
1_Chart_Discipline,"Chart 37 - How many incidents, detentions and suspensions per day, week-by-week [DEPRECATED]: LIMITED_ENGLISH_PROFICIENCY ?",YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4caf4a1fe64b2d54a0f002,5d4caf4a1fe64b2d54a0f002,chart/line,values,[Fact Behavior Incidents.ACTION_TYPE],
1_Chart_Discipline,"Chart 37 - How many incidents, detentions and suspensions per day, week-by-week [DEPRECATED]: LIMITED_ENGLISH_PROFICIENCY ?",YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4caf4a1fe64b2d54a0f002,5d4caf4a1fe64b2d54a0f002,chart/line,values,[Fact Behavior Incidents.INCIDENT_ID],
1_Chart_Discipline,"Chart 37 - How many incidents, detentions and suspensions per day, week-by-week [DEPRECATED]: LIMITED_ENGLISH_PROFICIENCY ?",YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4caf4a1fe64b2d54a0f002,5d4caf4a1fe64b2d54a0f002,chart/line,values,[Dim Dates.UNIQUE_DATE (Calendar)],
1_Chart_Discipline,"Chart 37 - How many incidents, detentions and suspensions per day, week-by-week [DEPRECATED]: LIMITED_ENGLISH_PROFICIENCY ?",YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4caf4a1fe64b2d54a0f002,5d4caf4a1fe64b2d54a0f002,chart/line,values,[Fact Behavior Incidents.ACTION_ID],
1_Chart_Discipline,"Chart 37 - How many incidents, detentions and suspensions per day, week-by-week [DEPRECATED]: LIMITED_ENGLISH_PROFICIENCY ?",YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4caf4a1fe64b2d54a0f002,5d4caf4a1fe64b2d54a0f002,chart/line,values,[Dim Dates.UNIQUE_DATE (Calendar)],
1_Chart_Discipline,"Chart 37 - How many incidents, detentions and suspensions per day, week-by-week [DEPRECATED]: LIMITED_ENGLISH_PROFICIENCY ?",YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4caf4a1fe64b2d54a0f002,5d4caf4a1fe64b2d54a0f002,chart/line,values,[Fact Behavior Incidents.ACTION_TYPE],
1_Chart_Discipline,"Chart 37 - How many incidents, detentions and suspensions per day, week-by-week [DEPRECATED]: LIMITED_ENGLISH_PROFICIENCY ?",YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4caf4a1fe64b2d54a0f002,5d4caf4a1fe64b2d54a0f002,chart/line,values,[Fact Behavior Incidents.ACTION_TYPE],
1_Chart_Discipline,"Chart 37 - How many incidents, detentions and suspensions per day, week-by-week [DEPRECATED]: LIMITED_ENGLISH_PROFICIENCY ?",YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4caf4a1fe64b2d54a0f002,5d4caf4a1fe64b2d54a0f002,chart/line,filters,[Dim Dates.SCHOOL_YEARS_AGO],"{'explicit': True, 'multiSelection': True, 'members': ['0', '1', '2'], 'filter': {'turnedOff': True, 'exclude': {'members': ['2']}}}"
1_Chart_Discipline,"Chart 37 - How many incidents, detentions and suspensions per day, week-by-week [DEPRECATED]: LIMITED_ENGLISH_PROFICIENCY ?",YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4caf4a1fe64b2d54a0f002,5d4caf4a1fe64b2d54a0f002,chart/line,filters,[Dim SED.OUTCOME],"{'explicit': True, 'multiSelection': True, 'members': ['current']}"
1_Chart_Discipline,"Chart 37 - How many incidents, detentions and suspensions per day, week-by-week [DEPRECATED]: LIMITED_ENGLISH_PROFICIENCY ?",YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4caf4a1fe64b2d54a0f002,5d4caf4a1fe64b2d54a0f002,chart/line,filters,[Fact SED.IS_SCHOOL_DAY],"{'explicit': True, 'multiSelection': True, 'members': ['true']}"
1_Chart_Discipline,Chart 40 - How many disciplinary consequences do we have each month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4cb3d61fe64b2d54a0f016,5d4cb3d61fe64b2d54a0f016,chart/column,categories,[Dim Dates.UNIQUE_DATE (Calendar)],
1_Chart_Discipline,Chart 40 - How many disciplinary consequences do we have each month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4cb3d61fe64b2d54a0f016,5d4cb3d61fe64b2d54a0f016,chart/column,values,[Fact Behavior Incidents.ACTION_ID],
1_Chart_Discipline,Chart 40 - How many disciplinary consequences do we have each month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4cb3d61fe64b2d54a0f016,5d4cb3d61fe64b2d54a0f016,chart/column,break by,[Fact Behavior Incidents.ACTION_TYPE],
1_Chart_Discipline,Chart 40 - How many disciplinary consequences do we have each month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4cb3d61fe64b2d54a0f016,5d4cb3d61fe64b2d54a0f016,chart/column,filters,[Dim Dates.SCHOOL_YEARS_AGO],"{'explicit': True, 'multiSelection': True, 'members': ['0']}"
1_Chart_Discipline,Chart 40 - How many disciplinary consequences do we have each month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4cb3d61fe64b2d54a0f016,5d4cb3d61fe64b2d54a0f016,chart/column,filters,[Dim SED.IS_SCHOOL_DAY],"{'explicit': True, 'multiSelection': True, 'members': ['true']}"
1_Chart_Discipline,Chart 40 - How many disciplinary consequences do we have each month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4cb3d61fe64b2d54a0f016,5d4cb3d61fe64b2d54a0f016,chart/column,filters,[Fact Behavior Incidents.ACTION_TYPE],"{'explicit': True, 'multiSelection': True, 'members': ['suspension', 'detention']}"
1_Chart_Discipline,Chart 40 - How many disciplinary consequences do we have each month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4cb3d61fe64b2d54a0f016,5d4cb3d61fe64b2d54a0f016,chart/column,filters,[Dim SED.OUTCOME],"{'explicit': True, 'multiSelection': True, 'members': ['current']}"
1_Chart_Discipline,Chart 114 - Which student groups have behavioral incidents:,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d93cc4fcf5d222ff897e195,5d93cc4fcf5d222ff897e195,chart/bar,categories,[Dim Dates.SCHOOL_YEAR],
1_Chart_Discipline,Chart 114 - Which student groups have behavioral incidents:,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d93cc4fcf5d222ff897e195,5d93cc4fcf5d222ff897e195,chart/bar,categories,[Fact Behavior Incidents.INCIDENT_LEVEL],
1_Chart_Discipline,Chart 114 - Which student groups have behavioral incidents:,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d93cc4fcf5d222ff897e195,5d93cc4fcf5d222ff897e195,chart/bar,break by,[Dim SED.ETHNICITY_TYPE_DISPLAY],
1_Chart_Discipline,Chart 114 - Which student groups have behavioral incidents:,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d93cc4fcf5d222ff897e195,5d93cc4fcf5d222ff897e195,chart/bar,filters,[Dim Dates.SCHOOL_YEARS_AGO],"{'explicit': True, 'multiSelection': True, 'members': ['0', '1'], 'filter': {'turnedOff': True, 'exclude': {'members': ['1']}}}"
1_Chart_Discipline,Chart 114 - Which student groups have behavioral incidents:,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d93cc4fcf5d222ff897e195,5d93cc4fcf5d222ff897e195,chart/bar,filters,[Dim SED.OUTCOME],"{'explicit': True, 'multiSelection': True, 'members': ['current']}"
1_Chart_Discipline,Chart 114 - Which student groups have behavioral incidents:,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d93cc4fcf5d222ff897e195,5d93cc4fcf5d222ff897e195,chart/bar,filters,[Fact Behavior Incidents.INCIDENT_LEVEL],"{'explicit': True, 'multiSelection': True, 'members': ['major', 'minor']}"
1_Chart_Discipline,chart 42 - How do behavioral incidents and disciplinary consequences vary by month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4cb4481fe64b2d54a0f01b,5d4cb4481fe64b2d54a0f01b,chart/line,x-axis,[Dim Dates.UNIQUE_DATE (Calendar)],
1_Chart_Discipline,chart 42 - How do behavioral incidents and disciplinary consequences vary by month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4cb4481fe64b2d54a0f01b,5d4cb4481fe64b2d54a0f01b,chart/line,values,[Fact Behavior Incidents.INCIDENT_ID],
1_Chart_Discipline,chart 42 - How do behavioral incidents and disciplinary consequences vary by month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4cb4481fe64b2d54a0f01b,5d4cb4481fe64b2d54a0f01b,chart/line,values,[Fact Behavior Incidents.ACTION_ID],
1_Chart_Discipline,chart 42 - How do behavioral incidents and disciplinary consequences vary by month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4cb4481fe64b2d54a0f01b,5d4cb4481fe64b2d54a0f01b,chart/line,values,[Fact Behavior Incidents.ACTION_TYPE],
1_Chart_Discipline,chart 42 - How do behavioral incidents and disciplinary consequences vary by month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4cb4481fe64b2d54a0f01b,5d4cb4481fe64b2d54a0f01b,chart/line,values,[Fact Behavior Incidents.ACTION_ID],
1_Chart_Discipline,chart 42 - How do behavioral incidents and disciplinary consequences vary by month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4cb4481fe64b2d54a0f01b,5d4cb4481fe64b2d54a0f01b,chart/line,values,[Fact Behavior Incidents.ACTION_TYPE],
1_Chart_Discipline,chart 42 - How do behavioral incidents and disciplinary consequences vary by month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4cb4481fe64b2d54a0f01b,5d4cb4481fe64b2d54a0f01b,chart/line,values,[Fact Behavior Incidents.ACTION_TYPE],
1_Chart_Discipline,chart 42 - How do behavioral incidents and disciplinary consequences vary by month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4cb4481fe64b2d54a0f01b,5d4cb4481fe64b2d54a0f01b,chart/line,filters,[Dim Dates.SCHOOL_YEARS_AGO],"{'explicit': True, 'multiSelection': True, 'members': ['0', '1']}"
1_Chart_Discipline,chart 42 - How do behavioral incidents and disciplinary consequences vary by month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4cb4481fe64b2d54a0f01b,5d4cb4481fe64b2d54a0f01b,chart/line,filters,[Dim SED.OUTCOME],"{'explicit': True, 'multiSelection': True, 'members': ['current']}"
1_Chart_Discipline,Chart 3 - Behavioral Incidents,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4cabd51fe64b2d54a0efe2,5d4cabd51fe64b2d54a0efe2,indicator,secondary,[Fact Behavior Incidents.INCIDENT_ID],
1_Chart_Discipline,Chart 3 - Behavioral Incidents,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4cabd51fe64b2d54a0efe2,5d4cabd51fe64b2d54a0efe2,indicator,secondary,[Dim Dates.MONTHS_AGO],
1_Chart_Discipline,Chart 3 - Behavioral Incidents,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d4cabd51fe64b2d54a0efe2,5d4cabd51fe64b2d54a0efe2,indicator,filters,[Dim SED.OUTCOME],"{'explicit': True, 'multiSelection': True, 'members': ['current']}"
1_Chart_Discipline,Chart 113 - How do disciplinary consequences vary by student group?: ETHNICITY_TYPE_DISPLAY ?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d93cc4bcf5d222ff897e193,5d93cc4bcf5d222ff897e193,chart/column,categories,[Dim SED.ETHNICITY_TYPE_DISPLAY],
1_Chart_Discipline,Chart 113 - How do disciplinary consequences vary by student group?: ETHNICITY_TYPE_DISPLAY ?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d93cc4bcf5d222ff897e193,5d93cc4bcf5d222ff897e193,chart/column,values,[Fact Behavior Incidents.STUDENT_UUID],
1_Chart_Discipline,Chart 113 - How do disciplinary consequences vary by student group?: ETHNICITY_TYPE_DISPLAY ?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d93cc4bcf5d222ff897e193,5d93cc4bcf5d222ff897e193,chart/column,values,[Fact Behavior Incidents.ACTION_ID],
1_Chart_Discipline,Chart 113 - How do disciplinary consequences vary by student group?: ETHNICITY_TYPE_DISPLAY ?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d93cc4bcf5d222ff897e193,5d93cc4bcf5d222ff897e193,chart/column,values,[Fact Behavior Incidents.ACTION_TYPE],
1_Chart_Discipline,Chart 113 - How do disciplinary consequences vary by student group?: ETHNICITY_TYPE_DISPLAY ?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d93cc4bcf5d222ff897e193,5d93cc4bcf5d222ff897e193,chart/column,break by,[Dim Dates.SCHOOL_YEAR_DISPLAY],
1_Chart_Discipline,Chart 113 - How do disciplinary consequences vary by student group?: ETHNICITY_TYPE_DISPLAY ?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d93cc4bcf5d222ff897e193,5d93cc4bcf5d222ff897e193,chart/column,filters,[Dim Dates.SCHOOL_YEARS_AGO],"{'explicit': True, 'multiSelection': True, 'members': ['0', '1']}"
1_Chart_Discipline,Chart 113 - How do disciplinary consequences vary by student group?: ETHNICITY_TYPE_DISPLAY ?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d93cc4bcf5d222ff897e193,5d93cc4bcf5d222ff897e193,chart/column,filters,[Dim SED.OUTCOME],"{'explicit': True, 'multiSelection': True, 'members': ['current']}"
1_Chart_Discipline,Chart 113 - How do disciplinary consequences vary by student group?: ETHNICITY_TYPE_DISPLAY ?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d93cc4bcf5d222ff897e193,5d93cc4bcf5d222ff897e193,chart/column,filters,[Fact Behavior Incidents.ACTION_TYPE],"{'explicit': True, 'multiSelection': True, 'members': ['expulsion', 'detention', 'referral', 'suspension']}"
1_Chart_Discipline,Chart 111 - Which student groups have disciplinary consequences: ETHNICITY_TYPE_DISPLAY ?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d657858978d682ff49bb65d,5d657858978d682ff49bb65d,chart/bar,categories,[Fact Behavior Incidents.ACTION_TYPE],
1_Chart_Discipline,Chart 111 - Which student groups have disciplinary consequences: ETHNICITY_TYPE_DISPLAY ?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d657858978d682ff49bb65d,5d657858978d682ff49bb65d,chart/bar,break by,[Dim SED.ETHNICITY_TYPE_DISPLAY],
1_Chart_Discipline,Chart 111 - Which student groups have disciplinary consequences: ETHNICITY_TYPE_DISPLAY ?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d657858978d682ff49bb65d,5d657858978d682ff49bb65d,chart/bar,filters,[Dim Dates.SCHOOL_YEARS_AGO],"{'explicit': True, 'multiSelection': True, 'members': ['0', '1'], 'filter': {'turnedOff': True, 'exclude': {'members': ['1']}}}"
1_Chart_Discipline,Chart 111 - Which student groups have disciplinary consequences: ETHNICITY_TYPE_DISPLAY ?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d657858978d682ff49bb65d,5d657858978d682ff49bb65d,chart/bar,filters,[Dim SED.OUTCOME],"{'explicit': True, 'multiSelection': True, 'members': ['current']}"
1_Chart_Discipline,Chart 111 - Which student groups have disciplinary consequences: ETHNICITY_TYPE_DISPLAY ?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5d657858978d682ff49bb65d,5d657858978d682ff49bb65d,chart/bar,filters,[Fact Behavior Incidents.ACTION_TYPE],"{'explicit': False, 'multiSelection': True, 'all': True}"
1_Chart_Discipline,Chart 134 - How many disciplinary consequences do we have each month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5dfc6b509405e52ce4495ab3,5dfc6b509405e52ce4495ab3,chart/column,categories,[Dim Dates.UNIQUE_DATE (Calendar)],
1_Chart_Discipline,Chart 134 - How many disciplinary consequences do we have each month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5dfc6b509405e52ce4495ab3,5dfc6b509405e52ce4495ab3,chart/column,values,[Fact Behavior Incidents.ACTION_ID],
1_Chart_Discipline,Chart 134 - How many disciplinary consequences do we have each month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5dfc6b509405e52ce4495ab3,5dfc6b509405e52ce4495ab3,chart/column,break by,[Fact Behavior Incidents.ACTION_TYPE],
1_Chart_Discipline,Chart 134 - How many disciplinary consequences do we have each month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5dfc6b509405e52ce4495ab3,5dfc6b509405e52ce4495ab3,chart/column,filters,[Dim Dates.SCHOOL_YEARS_AGO],"{'explicit': True, 'multiSelection': True, 'members': ['0']}"
1_Chart_Discipline,Chart 134 - How many disciplinary consequences do we have each month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5dfc6b509405e52ce4495ab3,5dfc6b509405e52ce4495ab3,chart/column,filters,[Dim SED.IS_SCHOOL_DAY],"{'explicit': True, 'multiSelection': True, 'members': ['true']}"
1_Chart_Discipline,Chart 134 - How many disciplinary consequences do we have each month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5dfc6b509405e52ce4495ab3,5dfc6b509405e52ce4495ab3,chart/column,filters,[Fact Behavior Incidents.ACTION_TYPE],"{'explicit': True, 'multiSelection': True, 'members': ['suspension', 'detention'], 'filter': {'turnedOff': True, 'exclude': {'members': ['suspension']}}}"
1_Chart_Discipline,Chart 134 - How many disciplinary consequences do we have each month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5dfc6b509405e52ce4495ab3,5dfc6b509405e52ce4495ab3,chart/column,filters,[Dim SED.OUTCOME],"{'explicit': True, 'multiSelection': True, 'members': ['current']}"
1_Chart_Discipline,Chart 135 - How many disciplinary consequences do we have each month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5dfc6bfd9405e52ce4495ab9,5dfc6bfd9405e52ce4495ab9,chart/column,categories,[Dim Dates.UNIQUE_DATE (Calendar)],
1_Chart_Discipline,Chart 135 - How many disciplinary consequences do we have each month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5dfc6bfd9405e52ce4495ab9,5dfc6bfd9405e52ce4495ab9,chart/column,values,[Fact Behavior Incidents.ACTION_ID],
1_Chart_Discipline,Chart 135 - How many disciplinary consequences do we have each month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5dfc6bfd9405e52ce4495ab9,5dfc6bfd9405e52ce4495ab9,chart/column,break by,[Fact Behavior Incidents.ACTION_TYPE],
1_Chart_Discipline,Chart 135 - How many disciplinary consequences do we have each month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5dfc6bfd9405e52ce4495ab9,5dfc6bfd9405e52ce4495ab9,chart/column,filters,[Dim Dates.SCHOOL_YEARS_AGO],"{'explicit': True, 'multiSelection': True, 'members': ['0']}"
1_Chart_Discipline,Chart 135 - How many disciplinary consequences do we have each month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5dfc6bfd9405e52ce4495ab9,5dfc6bfd9405e52ce4495ab9,chart/column,filters,[Dim SED.IS_SCHOOL_DAY],"{'explicit': True, 'multiSelection': True, 'members': ['true']}"
1_Chart_Discipline,Chart 135 - How many disciplinary consequences do we have each month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5dfc6bfd9405e52ce4495ab9,5dfc6bfd9405e52ce4495ab9,chart/column,filters,[Fact Behavior Incidents.ACTION_TYPE],"{'explicit': True, 'multiSelection': True, 'members': ['suspension', 'detention'], 'filter': {'turnedOff': True, 'exclude': {'members': ['detention']}}}"
1_Chart_Discipline,Chart 135 - How many disciplinary consequences do we have each month?,YourSisenseURL/dashboards/5d4c5d31f0843f2d08c79bcf/widgets/5dfc6bfd9405e52ce4495ab9,5dfc6bfd9405e52ce4495ab9,chart/column,filters,[Dim SED.OUTCOME],"{'explicit': True, 'multiSelection': True, 'members': ['current']}"
